,Year_Birth,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Children,Spent,Education_Graduation,Education_Postgraduate,Education_Undergraduate,Marital_Status_Married,Marital_Status_Single
1087,48,21255.0,8,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,1,61,0,1,0,1,0
1088,41,42162.0,10,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,1,145,1,0,0,1,0
1089,66,54450.0,25,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,1,684,1,0,0,1,0
1090,68,57744.0,10,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,1,411,0,1,0,1,0
1091,36,26576.0,24,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,1,27,1,0,0,0,1
1092,79,57513.0,15,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,1060,0,1,0,0,1
1093,58,68142.0,25,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,1,1459,1,0,0,1,0
1094,43,7500.0,25,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,1,18,1,0,0,1,0
1095,48,83145.0,24,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,0,1833,1,0,0,1,0
1096,62,54197.0,6,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,1,237,0,1,0,1,0
1097,59,23091.0,4,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,1,48,0,1,0,0,1
1098,46,46049.0,14,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,1,515,1,0,0,1,0
1099,48,56715.0,22,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,0,1020,1,0,0,1,0
1100,61,79410.0,4,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,0,1370,1,0,0,1,0
1101,71,57304.0,19,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,1,1026,1,0,0,1,0
1102,57,44375.0,6,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,1,301,1,0,0,1,0
1103,57,59594.0,23,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,1,499,1,0,0,1,0
1104,28,80685.0,25,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0,1004,1,0,0,1,0
1105,48,40344.0,11,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,1,218,0,1,0,1,0
1106,50,62710.0,16,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,1,606,1,0,0,1,0
1107,54,48985.0,15,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,1,75,0,1,0,1,0
1108,54,35322.0,25,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,1,106,1,0,0,1,0
1109,74,77142.0,16,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0,990,1,0,0,1,0
1110,53,81657.0,8,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,0,1097,1,0,0,0,1
1111,26,14421.0,7,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,0,16,0,0,1,1,0
1112,32,74214.0,25,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,0,1711,0,1,0,1,0
1113,65,66726.0,8,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,1,438,0,1,0,1,0
1114,43,23724.0,21,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,1,75,0,0,1,1,0
1115,62,47353.0,10,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,1,225,0,1,0,1,0
1116,70,33444.0,23,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,1,18,0,1,0,1,0
1117,41,54386.0,16,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,1,470,1,0,0,1,0
1118,41,28510.0,17,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,1,91,1,0,0,0,1
1119,31,90638.0,7,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,0,2525,0,1,0,0,1
1120,72,48070.0,21,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,1,504,1,0,0,1,0
1121,65,43140.0,21,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,1,235,1,0,0,1,0
1122,61,54959.0,20,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,1,1232,0,1,0,0,1
1123,64,15056.0,17,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,1,88,0,0,1,0,1
1124,51,26954.0,4,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1,17,1,0,0,0,1
1125,37,22327.0,14,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,1,24,1,0,0,0,1
1126,57,44393.0,13,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,1,60,1,0,0,1,0
1127,70,62000.0,13,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,1,1020,0,1,0,0,1
1128,60,31497.0,22,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,1,155,0,1,0,1,0
1129,48,45894.0,7,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,1,51,0,1,0,1,0
1130,52,78579.0,21,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,0,1812,0,1,0,0,1
1131,53,67369.0,22,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,1,1461,0,1,0,0,1
1132,62,58401.0,5,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,1,96,1,0,0,0,1
1133,70,62307.0,7,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,1,160,1,0,0,0,1
1134,53,43641.0,17,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,1,139,0,1,0,1,0
1135,53,70091.0,18,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,1,1161,0,1,0,1,0
1136,50,78075.0,6,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,0,988,0,1,0,1,0
1137,61,59184.0,25,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,1,1072,0,1,0,0,1
1138,45,54809.0,12,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,1,174,1,0,0,1,0
1139,63,58113.0,20,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,1,758,1,0,0,1,0
1140,64,51412.0,9,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,1,195,0,1,0,1,0
1141,65,66636.0,13,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,0,1084,0,1,0,1,0
1142,66,50965.0,19,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,1,685,0,1,0,1,0
1143,32,18351.0,11,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,0,43,1,0,0,1,0
1144,65,40451.0,7,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,1,49,0,1,0,1,0
1145,57,36317.0,16,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,1,133,1,0,0,1,0
1146,65,42213.0,11,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,1,363,1,0,0,1,0
1147,67,65748.0,17,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,1,545,1,0,0,1,0
1148,50,77044.0,11,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,1,1065,1,0,0,1,0
1149,53,74918.0,19,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,0,2047,1,0,0,1,0
1150,50,56721.0,23,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,1,296,1,0,0,1,0
1151,47,42160.0,15,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,1,140,1,0,0,0,1
1152,57,61559.0,14,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,1,530,1,0,0,0,1
1153,59,33629.0,26,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,1,152,0,1,0,1,0
1154,59,34377.0,20,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,1,114,1,0,0,0,1
1155,36,8940.0,25,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,1,101,0,0,1,0,1
1156,49,26228.0,12,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,1,25,1,0,0,1,0
1157,65,77297.0,20,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,0,789,0,1,0,0,1
1158,41,40211.0,14,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,1,87,1,0,0,1,0
1159,64,33438.0,12,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,1,90,0,1,0,0,1
1160,63,75032.0,17,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,1,1215,0,1,0,1,0
1161,67,61284.0,11,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,0,811,0,1,0,0,1
1162,36,22518.0,23,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,1,61,1,0,0,1,0
1163,47,54730.0,13,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,1,405,0,1,0,1,0
1164,67,38452.0,6,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,1,72,0,1,0,1,0
1165,51,44421.0,19,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,1,189,1,0,0,0,1
1166,36,38197.0,15,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,1,40,0,1,0,1,0
1167,44,41986.0,7,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,1,63,1,0,0,0,1
1168,39,28427.0,18,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,1,52,1,0,0,1,0
1169,46,37395.0,5,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,1,39,0,1,0,1,0
1170,51,64722.0,4,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,1,805,1,0,0,1,0
1171,66,55249.0,5,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,1,130,0,1,0,1,0
1172,50,84906.0,12,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,0,1631,1,0,0,1,0
1173,70,44213.0,10,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,1,152,1,0,0,0,1
1174,38,25707.0,8,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,1,21,0,0,1,0,1
1175,55,59062.0,12,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,1,71,0,1,0,1,0
1176,60,76624.0,4,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,1,899,1,0,0,0,1
1177,75,66000.0,5,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,0,711,0,1,0,1,0
1178,44,27683.0,26,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,1,351,0,1,0,1,0
1179,51,1730.0,4,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,0,8,1,0,0,0,1
1180,30,7500.0,22,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,1,119,0,0,1,0,1
1181,54,40521.0,18,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,1,21,1,0,0,1,0
1182,49,20427.0,6,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,1,10,0,1,0,1,0
1183,47,65106.0,4,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,1,973,1,0,0,1,0
1184,57,69969.0,13,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,0,1536,0,1,0,1,0
1185,70,67433.0,14,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,1,992,1,0,0,1,0
1186,55,77766.0,19,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,1,1529,0,1,0,1,0
1187,50,74716.0,12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,1,860,1,0,0,1,0
1188,52,55158.0,26,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,1,418,0,1,0,1,0
1189,67,62972.0,26,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,1,587,0,1,0,1,0
1190,47,74190.0,4,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,1,641,1,0,0,1,0
1191,46,39356.0,6,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,1,23,1,0,0,1,0
1192,53,76653.0,13,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,0,2279,1,0,0,1,0
1193,39,90687.0,16,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,0,1779,0,1,0,0,1
1194,40,73450.0,10,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,0,1804,0,1,0,1,0
1195,62,31454.0,15,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,1,48,1,0,0,1,0
1196,70,47139.0,7,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,1,83,1,0,0,0,1
1197,59,53378.0,24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,1,793,0,1,0,1,0
1198,52,19656.0,20,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,1,84,1,0,0,1,0
1199,74,45579.0,13,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,1,183,0,1,0,1,0
1200,64,85485.0,3,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,0,1383,0,1,0,0,1
1201,78,55956.0,6,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,0,999,1,0,0,1,0
1202,59,64191.0,20,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,1,825,0,1,0,0,1
1203,50,38808.0,25,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,1,246,1,0,0,0,1
1204,56,57183.0,18,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,1,610,0,1,0,1,0
1205,54,23748.0,22,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,1,76,0,1,0,0,1
1206,51,66303.0,19,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,1,1286,1,0,0,1,0
1207,47,37368.0,9,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,1,30,0,1,0,1,0
1208,58,40800.0,21,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,1,99,1,0,0,1,0
1209,44,71847.0,24,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,0,1192,1,0,0,0,1
1210,47,46149.0,10,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,1,362,1,0,0,1,0
1211,39,78687.0,26,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,0,2130,1,0,0,1,0
1212,51,49118.0,25,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,0,1229,0,1,0,0,1
1213,65,37633.0,24,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,1,38,0,1,0,1,0
1214,71,39767.0,14,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,0,485,0,1,0,1,0
1215,71,26997.0,23,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,0,434,0,0,1,1,0
1216,52,33986.0,18,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,1,44,1,0,0,0,1
1217,50,57091.0,22,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,1,496,0,1,0,1,0
1218,53,46831.0,16,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,1,78,0,1,0,1,0
1219,50,83151.0,20,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,0,2346,0,1,0,1,0
1220,51,52531.0,21,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,0,794,1,0,0,1,0
1221,66,15759.0,13,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0,17,1,0,0,1,0
1222,49,43050.0,6,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,1,76,0,1,0,1,0
1223,45,42997.0,10,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,1,15,0,1,0,0,1
1224,59,48918.0,5,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,1,62,0,1,0,0,1
1225,68,60033.0,6,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,1,198,0,1,0,1,0
1226,44,34043.0,11,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,1,49,0,1,0,1,0
1227,56,57811.0,15,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,1,802,1,0,0,1,0
1228,76,78569.0,7,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,0,1736,1,0,0,1,0
1229,44,7500.0,21,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,1,57,1,0,0,0,1
1231,37,23148.0,7,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,0,37,0,1,0,1,0
1232,52,44267.0,19,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,1,310,1,0,0,0,1
1233,43,71626.0,23,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,0,1305,1,0,0,1,0
1234,56,60894.0,15,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,1,832,1,0,0,1,0
1235,46,50200.0,18,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,1,401,1,0,0,1,0
1236,57,81051.0,4,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,0,1501,0,1,0,1,0
1237,40,65169.0,8,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,0,1189,1,0,0,1,0
1238,50,59868.0,14,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,1,1194,1,0,0,1,0
1239,62,65695.0,8,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,1,656,0,1,0,1,0
1240,66,64857.0,22,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,1540,0,1,0,0,1
1241,57,45143.0,13,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,1,311,0,1,0,1,0
1242,67,74805.0,11,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,1,820,0,1,0,1,0
1243,33,59060.0,8,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,1,274,0,1,0,1,0
1244,60,27238.0,17,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,1,57,0,1,0,0,1
1245,57,47009.0,12,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,1,448,1,0,0,1,0
1246,49,46094.0,3,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,1,44,0,1,0,1,0
1247,38,37235.0,8,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,1,61,1,0,0,1,0
1248,62,81843.0,17,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,0,1643,0,1,0,1,0
1249,64,46692.0,16,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,1,397,0,1,0,1,0
1250,54,77382.0,9,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,1,1121,1,0,0,1,0
1251,45,37774.0,25,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,1,473,1,0,0,0,1
1252,48,18393.0,6,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,1,50,0,0,1,1,0
1253,60,72828.0,19,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,1,1678,0,1,0,1,0
1254,40,24711.0,5,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,0,58,1,0,0,1,0
1255,47,45503.0,12,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,1,170,0,1,0,1,0
1256,40,6560.0,9,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,0,373,0,1,0,0,1
1257,77,71604.0,10,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,0,1196,0,1,0,1,0
1258,43,27244.0,7,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,1,101,1,0,0,1,0
1259,53,48752.0,22,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,1,316,1,0,0,1,0
1260,60,71434.0,12,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,1,1400,1,0,0,1,0
1261,74,90842.0,14,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,0,1424,1,0,0,0,1
1262,44,88097.0,25,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,1,844,0,1,0,1,0
1263,47,51948.0,12,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,1,311,1,0,0,1,0
1264,40,71853.0,17,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,0,1149,1,0,0,1,0
1265,39,35876.0,5,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,0,129,0,1,0,1,0
1266,70,40049.0,11,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,1,32,1,0,0,0,1
1267,40,39660.0,26,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,1,299,1,0,0,0,1
1268,60,50127.0,4,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,1,320,1,0,0,1,0
1269,45,43263.0,22,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,1,441,0,1,0,1,0
1270,73,62845.0,24,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,1,1178,0,1,0,1,0
1271,32,18929.0,19,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,0,85,1,0,0,1,0
1272,40,24367.0,18,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,1,24,0,0,1,0,1
1273,63,26887.0,20,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,1,30,0,1,0,1,0
1274,46,62061.0,13,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,1,800,1,0,0,1,0
1275,66,76542.0,18,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,0,1483,0,1,0,1,0
1276,29,70515.0,11,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,0,1258,1,0,0,0,1
1277,35,18227.0,23,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,1,28,1,0,0,1,0
1278,57,69139.0,8,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,1,227,1,0,0,1,0
1279,40,69109.0,23,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,0,1555,1,0,0,1,0
1280,60,69627.0,18,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,1,861,1,0,0,0,1
1281,44,38136.0,17,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,1,103,1,0,0,1,0
1282,76,62159.0,5,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,0,634,0,1,0,0,1
1283,59,80695.0,9,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,0,1918,1,0,0,0,1
1284,51,33316.0,12,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,1,131,0,1,0,0,1
1285,54,58554.0,24,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,1,586,1,0,0,1,0
1286,30,17256.0,10,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,1,62,0,0,1,1,0
1287,48,53034.0,16,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,1,447,1,0,0,0,1
1288,72,52203.0,26,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,0,939,0,1,0,1,0
1289,45,59601.0,14,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,1,797,0,1,0,0,1
1290,64,75154.0,25,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,1,1143,0,1,0,0,1
1291,46,47025.0,11,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,1,415,1,0,0,0,1
1292,49,37971.0,10,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,1,30,1,0,0,1,0
1293,64,67267.0,4,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,1,251,1,0,0,1,0
1294,47,57338.0,5,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,1,237,1,0,0,0,1
1295,62,50523.0,9,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,1,91,0,1,0,1,0
1296,62,50611.0,24,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,1,493,0,1,0,0,1
1297,53,56242.0,19,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,1,971,0,1,0,1,0
1298,62,48904.0,22,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,1,371,1,0,0,0,1
1299,47,56243.0,9,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,1,396,1,0,0,0,1
1300,37,21355.0,13,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,1,68,1,0,0,1,0
1301,51,57420.0,15,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,1,322,0,1,0,1,0
