,Income,Dt_Customer,Recency,WinesProducts,FruitsProducts,MeatProducts,FishProducts,SweetProducts,GoldProducts,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Response,Spending,Total_Purchase,NumberofChildren,TotalCampaignsAcc,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow
1194,61559.0,14,8,279,83,88,32,14,34,3,0,3,11,0,530,17,1,0,0,1,0,0,0,0,1,0
1195,33629.0,26,49,132,0,16,0,0,4,9,0,3,11,0,152,13,2,0,0,0,0,1,0,1,0,0
1196,68682.0,12,56,919,0,505,99,30,45,2,0,3,11,0,1598,24,0,0,0,0,0,1,0,1,0,0
1197,34377.0,20,55,62,0,22,3,1,26,7,0,3,11,0,114,8,1,0,0,1,0,0,0,0,1,0
1198,8940.0,25,25,1,45,3,4,6,42,8,0,3,11,0,101,10,1,0,1,0,0,0,0,0,1,0
1199,26228.0,12,50,2,6,4,3,1,9,8,0,3,11,0,25,4,1,0,0,1,0,0,0,1,0,0
1200,77297.0,20,84,408,61,109,48,122,41,4,0,3,11,0,789,22,0,1,0,0,1,0,1,0,0,0
1201,40211.0,14,30,51,1,7,2,1,25,8,0,3,11,0,87,7,2,1,0,1,0,0,0,1,0,0
1202,33438.0,12,81,62,1,16,3,2,6,5,0,3,11,0,90,11,2,0,0,0,0,1,0,0,0,1
1203,75032.0,17,74,952,12,180,47,12,12,3,0,3,11,0,1215,20,1,0,0,0,0,1,0,1,0,0
1204,61284.0,11,76,618,15,106,20,7,45,6,0,3,11,0,811,22,0,1,0,0,0,1,0,0,1,0
1205,22518.0,23,36,11,7,12,2,2,27,5,0,3,11,1,61,7,1,1,0,1,0,0,0,1,0,0
1206,54730.0,13,64,318,3,17,4,7,56,4,0,3,11,0,405,18,1,0,0,0,1,0,0,1,0,0
1207,38452.0,6,62,56,0,14,0,0,2,7,0,3,11,0,72,9,2,0,0,0,1,0,0,1,0,0
1208,44421.0,19,53,110,5,59,7,1,7,8,0,3,11,0,189,14,2,0,0,1,0,0,1,0,0,0
1209,38197.0,15,86,23,0,11,2,1,3,5,0,3,11,0,40,5,1,0,0,0,0,1,0,1,0,0
1210,41986.0,7,15,27,5,8,8,3,12,4,0,3,11,0,63,10,1,0,0,1,0,0,1,0,0,0
1211,28427.0,18,67,18,3,19,3,3,6,8,0,3,11,0,52,7,1,0,0,1,0,0,0,1,0,0
1212,37395.0,5,47,18,0,9,0,1,11,6,0,3,11,0,39,5,1,0,0,0,0,1,0,1,0,0
1213,64722.0,4,47,303,0,280,60,147,15,6,0,3,11,0,805,25,1,0,0,1,0,0,0,1,0,0
1214,55249.0,5,81,97,1,19,2,0,11,3,0,3,11,0,130,8,1,0,0,0,1,0,0,1,0,0
1215,84906.0,12,98,997,15,414,99,30,76,2,0,3,11,0,1631,24,0,3,0,1,0,0,0,1,0,0
1216,28691.0,15,56,5,4,13,8,0,4,8,0,3,11,0,34,5,1,0,0,1,0,0,0,1,0,0
1217,44213.0,10,48,95,11,35,0,4,7,6,0,3,11,0,152,12,2,0,0,1,0,0,0,0,1,0
1218,25707.0,8,18,1,6,2,3,6,3,7,0,3,11,0,21,5,1,0,1,0,0,0,0,0,1,0
1219,59062.0,12,74,46,1,12,3,0,9,4,0,3,11,0,71,7,3,0,0,0,0,1,0,1,0,0
1220,76624.0,4,68,411,106,147,54,115,66,1,0,3,11,0,899,23,1,1,0,1,0,0,0,0,1,0
1221,66000.0,5,36,244,51,270,101,0,45,1,0,3,11,0,711,10,0,0,0,0,1,0,0,1,0,0
1222,27683.0,26,90,152,9,121,12,12,45,8,0,3,11,0,351,16,1,0,0,0,0,1,0,1,0,0
1223,1730.0,4,65,1,1,3,1,1,1,20,0,3,11,0,8,15,0,0,0,1,0,0,1,0,0,0
1224,7500.0,22,63,10,17,18,8,26,40,9,0,3,11,0,119,11,1,0,1,0,0,0,0,0,1,0
1225,40521.0,18,82,12,0,5,0,0,4,5,0,3,11,0,21,4,2,0,0,1,0,0,0,1,0,0
1226,20427.0,6,63,5,0,4,0,0,1,8,0,3,11,0,10,4,1,0,0,0,0,1,0,1,0,0
1227,65106.0,4,55,790,19,133,12,0,19,6,0,3,11,0,973,27,1,1,0,1,0,0,0,1,0,0
1228,69969.0,13,64,882,29,514,38,29,44,3,0,3,11,1,1536,13,0,2,0,0,0,1,0,1,0,0
1229,67433.0,14,51,615,28,259,12,48,30,4,0,3,11,0,992,28,2,1,0,1,0,0,0,1,0,0
1230,77766.0,19,97,1004,59,265,115,59,27,6,0,3,11,1,1529,34,1,1,0,0,0,1,0,1,0,0
1231,74716.0,12,92,133,27,421,13,195,71,4,0,3,11,0,860,17,1,0,0,1,0,0,0,1,0,0
1232,68118.0,11,51,595,23,123,10,23,154,6,0,3,11,0,928,23,1,0,0,1,0,0,1,0,0,0
1233,55158.0,26,72,293,0,87,4,11,23,7,0,3,11,1,418,18,2,0,0,0,0,1,0,1,0,0
1234,62972.0,26,39,313,15,47,20,0,192,6,0,3,11,1,587,16,1,0,0,0,1,0,0,1,0,0
1235,74190.0,4,49,151,81,86,168,91,64,2,0,3,11,0,641,19,1,0,0,1,0,0,0,1,0,0
1236,39356.0,6,21,15,0,2,0,0,6,6,0,3,11,0,23,4,2,1,0,1,0,0,0,1,0,0
1237,76653.0,13,91,736,63,946,219,189,126,2,0,3,11,0,2279,23,0,2,0,1,0,0,0,1,0,0
1238,35860.0,4,37,15,0,8,4,2,20,5,0,3,11,0,49,6,2,1,0,0,0,1,1,0,0,0
1239,90687.0,16,98,982,17,672,23,34,51,2,0,3,11,1,1779,17,0,1,0,0,0,1,1,0,0,0
1240,73450.0,10,85,1142,51,415,90,69,37,3,0,3,11,0,1804,27,0,2,0,0,1,0,0,1,0,0
1241,31454.0,15,40,28,0,11,0,0,9,8,0,3,11,0,48,8,2,0,0,1,0,0,0,1,0,0
1242,47139.0,7,2,46,0,12,0,2,23,7,0,3,11,1,83,7,2,0,0,1,0,0,0,0,1,0
1243,83829.0,12,78,897,161,430,186,161,27,1,0,3,11,1,1862,17,0,3,0,1,0,0,1,0,0,0
1244,53378.0,24,41,489,6,152,8,6,132,8,0,3,11,1,793,29,2,0,0,0,0,1,0,1,0,0
1245,19656.0,20,94,25,4,9,6,8,32,7,0,3,11,0,84,9,1,0,0,1,0,0,0,1,0,0
1246,45579.0,13,10,145,1,33,2,1,1,6,0,3,11,0,183,10,1,0,0,0,0,1,0,1,0,0
1247,85485.0,3,73,630,26,611,44,18,54,2,0,3,11,0,1383,19,0,0,0,0,1,0,0,0,1,0
1248,55956.0,6,22,760,38,104,50,9,38,4,0,3,11,0,999,16,0,1,0,1,0,0,0,1,0,0
1249,64191.0,20,30,420,15,186,151,38,15,3,0,3,11,0,825,24,1,0,0,0,1,0,0,0,1,0
1250,38808.0,25,21,125,17,52,3,19,30,8,0,3,11,1,246,14,1,1,0,1,0,0,0,0,1,0
1251,57183.0,18,51,464,5,64,7,0,70,8,0,3,11,0,610,25,2,0,0,0,1,0,0,1,0,0
1252,23748.0,22,97,6,6,29,12,15,8,8,0,3,11,0,76,9,1,0,0,0,1,0,1,0,0,0
1253,66303.0,19,56,1090,12,96,16,12,60,8,0,3,11,0,1286,22,1,1,0,1,0,0,0,1,0,0
1254,37368.0,9,4,3,2,11,2,2,10,6,0,3,11,0,30,4,1,1,0,0,1,0,0,1,0,0
1255,40800.0,21,77,24,0,27,8,30,10,7,1,3,11,0,99,8,3,0,0,1,0,0,0,1,0,0
1256,71847.0,24,95,737,21,106,55,63,210,3,0,3,11,0,1192,22,0,1,0,1,0,0,1,0,0,0
1257,46149.0,10,36,254,6,71,4,0,27,5,0,3,11,0,362,18,1,0,0,1,0,0,0,1,0,0
1258,78687.0,26,13,817,185,687,145,55,241,2,0,3,11,1,2130,19,0,1,0,1,0,0,0,1,0,0
1259,49118.0,25,90,620,54,239,99,98,119,7,0,3,11,1,1229,28,0,2,0,0,1,0,1,0,0,0
1260,37633.0,24,49,13,4,20,0,0,1,9,0,3,11,0,38,6,2,0,0,0,0,1,0,1,0,0
1261,39767.0,14,18,113,61,204,34,26,47,8,0,3,11,0,485,17,0,0,0,0,1,0,0,1,0,0
1262,26997.0,23,89,7,23,78,133,49,144,7,0,3,11,0,434,13,0,0,1,0,0,0,0,1,0,0
1263,33986.0,18,43,16,2,18,2,1,5,7,0,3,11,0,44,5,1,0,0,1,0,0,1,0,0,0
1264,57091.0,22,82,462,0,24,6,0,4,7,0,3,11,1,496,18,1,1,0,0,0,1,0,1,0,0
1265,46831.0,16,84,22,2,10,6,4,34,4,0,3,11,0,78,7,2,0,0,0,1,0,0,1,0,0
1266,83151.0,20,80,968,147,842,137,42,210,2,0,3,11,1,2346,23,0,3,0,0,1,0,0,1,0,0
1267,52531.0,21,68,283,112,151,51,72,125,6,0,3,11,0,794,21,0,0,0,1,0,0,0,1,0,0
1268,15759.0,13,12,1,2,5,6,0,3,7,0,3,11,0,17,4,0,0,0,1,0,0,0,1,0,0
1269,22804.0,14,75,14,1,7,2,1,1,9,0,3,11,0,26,5,1,0,0,1,0,0,0,0,1,0
1270,43050.0,6,10,30,5,24,6,3,8,5,0,3,11,0,76,8,1,0,0,0,1,0,0,1,0,0
1271,42997.0,10,91,4,0,5,0,1,5,7,0,3,11,0,15,4,2,0,0,0,0,1,0,0,1,0
1272,48918.0,5,21,52,0,9,0,0,1,4,0,3,11,0,62,7,2,0,0,0,0,1,0,0,1,0
1273,60033.0,6,28,62,1,57,19,11,48,2,0,3,11,0,198,10,1,0,0,0,1,0,0,1,0,0
1274,34043.0,11,97,20,2,14,3,0,10,9,0,3,11,0,49,5,1,0,0,0,0,1,0,1,0,0
1275,57811.0,15,49,545,7,114,37,21,78,5,0,3,11,0,802,25,1,1,0,1,0,0,0,1,0,0
1276,78569.0,7,14,558,79,622,207,175,95,1,0,3,11,1,1736,15,0,1,0,1,0,0,0,1,0,0
1277,7500.0,21,5,6,5,4,13,4,25,6,0,3,11,0,57,10,2,0,0,1,0,0,0,0,1,0
1278,94384.0,19,62,1111,24,790,160,45,172,2,0,3,11,1,2302,18,0,3,0,1,0,0,0,1,0,0
1279,23148.0,7,83,4,6,8,6,3,10,7,0,3,11,0,37,6,0,0,0,0,1,0,0,1,0,0
1280,44267.0,19,48,183,5,65,3,5,49,9,0,3,11,0,310,16,2,0,0,1,0,0,1,0,0,0
1281,71626.0,23,94,546,72,376,94,145,72,3,0,3,11,0,1305,19,0,1,0,1,0,0,0,1,0,0
1282,60894.0,15,61,606,7,155,10,0,54,7,0,3,11,0,832,26,1,0,0,1,0,0,0,1,0,0
1283,50200.0,18,70,266,6,51,8,6,64,8,0,3,11,0,401,19,2,0,0,1,0,0,0,1,0,0
1284,81051.0,4,43,1142,29,249,38,29,14,2,0,3,11,0,1501,23,0,2,0,0,0,1,0,1,0,0
1285,65169.0,8,23,1074,0,69,0,0,46,6,0,3,11,1,1189,28,0,4,0,1,0,0,0,1,0,0
1286,59868.0,14,37,771,51,154,54,10,154,6,0,3,11,0,1194,32,1,0,0,1,0,0,0,1,0,0
1287,65695.0,8,50,371,32,189,0,58,6,4,0,3,11,0,656,21,1,0,0,0,0,1,0,1,0,0
1288,64857.0,22,78,556,14,717,210,0,43,4,0,3,11,0,1540,23,0,0,0,0,1,0,0,0,1,0
1289,45143.0,13,74,202,5,74,11,5,14,7,0,3,11,0,311,15,1,0,0,0,1,0,0,1,0,0
1290,74805.0,11,14,209,162,209,41,162,37,2,0,3,11,0,820,26,1,0,0,0,1,0,0,1,0,0
1291,59060.0,8,77,35,40,111,36,40,12,4,0,3,11,0,274,14,1,0,0,0,1,0,0,1,0,0
1292,27238.0,17,39,37,0,17,0,0,3,9,0,3,11,0,57,9,2,0,0,0,0,1,0,0,1,0
1293,47009.0,12,89,171,45,73,59,10,90,4,0,3,11,0,448,17,1,0,0,1,0,0,0,1,0,0
1294,46094.0,3,62,12,2,20,3,2,5,7,0,3,11,0,44,5,2,0,0,0,1,0,0,1,0,0
1295,40321.0,14,59,44,4,21,6,0,27,7,0,3,11,0,102,8,2,0,0,1,0,0,0,1,0,0
1296,37235.0,8,68,20,2,9,4,6,20,4,0,3,11,0,61,5,1,0,0,1,0,0,0,1,0,0
1297,81843.0,17,13,779,86,537,34,69,138,3,0,3,11,0,1643,27,0,0,0,0,1,0,0,1,0,0
1298,46692.0,16,37,170,6,97,24,12,88,6,0,3,11,0,397,15,1,0,0,0,1,0,0,1,0,0
1299,77382.0,9,36,491,48,231,112,105,134,1,0,3,11,0,1121,26,1,1,0,1,0,0,0,1,0,0
1300,37774.0,25,28,173,8,107,7,2,176,9,1,3,11,1,473,16,2,1,0,1,0,0,0,0,1,0
1301,18393.0,6,2,7,10,13,16,0,4,8,0,3,11,0,50,8,1,0,1,0,0,0,0,1,0,0
1302,72828.0,19,17,1205,0,235,19,14,205,7,0,3,11,0,1678,28,1,0,0,0,1,0,0,1,0,0
1303,24711.0,5,86,10,7,25,6,3,7,7,0,3,11,0,58,7,0,0,0,1,0,0,0,1,0,0
1304,45503.0,12,54,97,4,44,6,1,18,5,0,3,11,0,170,9,1,0,0,0,0,1,0,1,0,0
1305,6560.0,9,2,67,11,26,4,3,262,17,0,3,11,0,373,2,0,0,0,0,1,0,0,0,1,0
1306,71604.0,10,3,345,53,528,98,75,97,4,0,3,11,1,1196,17,0,1,0,0,0,1,0,1,0,0
1307,27244.0,7,84,6,5,17,3,24,46,7,0,3,11,0,101,8,1,0,0,1,0,0,0,1,0,0
1308,48752.0,22,8,73,57,100,71,15,0,9,0,3,11,1,316,17,2,0,0,1,0,0,0,1,0,0
1309,71434.0,12,4,711,36,217,172,96,168,4,0,3,11,0,1400,21,1,2,0,1,0,0,0,1,0,0
1310,90842.0,14,57,774,70,118,182,187,93,1,0,3,11,0,1424,27,0,0,0,1,0,0,0,0,1,0
1311,88097.0,25,24,163,0,480,0,126,75,9,0,3,11,1,844,20,1,3,0,0,1,0,0,1,0,0
1312,51948.0,12,51,82,33,54,71,30,41,5,0,3,11,0,311,13,1,0,0,1,0,0,0,1,0,0
1313,71853.0,17,29,358,108,413,141,97,32,1,0,3,11,0,1149,17,0,0,0,1,0,0,0,1,0,0
1314,35876.0,5,13,66,2,40,4,3,14,6,0,3,11,0,129,8,0,0,0,0,1,0,0,1,0,0
1315,40049.0,11,23,13,6,7,0,3,3,6,0,3,11,0,32,5,1,0,0,1,0,0,0,0,0,1
1316,39660.0,26,36,139,13,78,20,13,36,9,0,3,11,1,299,14,1,0,0,1,0,0,0,0,1,0
1317,50127.0,4,88,274,0,21,4,6,15,6,0,3,11,0,320,13,1,1,0,1,0,0,0,1,0,0
1318,43263.0,22,2,262,6,61,0,10,102,5,0,3,11,0,441,16,1,0,0,0,1,0,0,1,0,0
1319,62845.0,24,3,1099,0,45,0,0,34,8,0,3,11,1,1178,28,2,1,0,0,1,0,0,1,0,0
1320,18929.0,19,15,32,0,8,23,4,18,6,0,3,11,0,85,6,0,0,0,1,0,0,0,1,0,0
1321,24367.0,18,58,2,4,2,0,11,5,9,0,3,11,0,24,4,1,0,1,0,0,0,0,0,1,0
1322,33249.0,19,11,6,10,21,19,14,42,6,0,3,11,0,112,8,1,0,0,1,0,0,0,0,1,0
1323,26887.0,20,27,6,7,4,3,4,6,6,0,3,11,0,30,5,1,0,0,0,1,0,0,1,0,0
1324,50150.0,15,32,135,46,92,65,61,11,5,0,3,11,0,410,16,0,0,0,0,0,1,0,1,0,0
1325,62061.0,13,12,641,7,84,0,30,38,6,0,3,11,0,800,24,1,1,0,1,0,0,0,1,0,0
1326,85696.0,17,88,714,76,395,116,0,12,1,0,3,11,1,1313,20,0,0,0,0,0,1,1,0,0,0
1327,76542.0,18,91,794,73,573,0,29,14,2,0,3,11,0,1483,23,0,0,0,0,0,1,0,1,0,0
1328,70515.0,11,12,420,0,452,182,64,140,2,0,3,11,1,1258,17,0,0,0,1,0,0,0,0,1,0
1329,18227.0,23,21,1,2,7,4,3,11,8,0,3,11,0,28,4,1,0,0,1,0,0,0,1,0,0
1330,69139.0,8,23,86,12,75,33,15,6,4,0,3,11,0,227,11,1,0,0,1,0,0,0,1,0,0
1331,69109.0,23,10,823,25,459,124,29,95,4,0,3,11,1,1555,20,0,1,0,1,0,0,0,1,0,0
1332,69627.0,18,35,231,161,215,171,30,53,5,0,3,11,0,861,23,1,0,0,1,0,0,0,0,1,0
1333,38136.0,17,69,8,15,27,0,20,33,8,0,3,11,0,103,8,1,1,0,1,0,0,0,1,0,0
1334,62159.0,5,68,182,17,259,77,70,29,4,0,3,11,0,634,19,0,0,0,0,0,1,0,0,1,0
1335,80695.0,9,85,557,129,984,193,37,18,2,0,3,11,0,1918,19,0,0,0,1,0,0,0,0,1,0
1336,33316.0,12,34,79,1,31,4,4,12,6,0,3,11,0,131,10,2,0,0,0,1,0,0,0,1,0
1337,58554.0,24,55,368,24,68,38,0,88,7,0,3,11,0,586,22,2,0,0,1,0,0,0,1,0,0
1338,17256.0,10,10,6,4,14,8,8,22,8,0,3,11,0,62,7,1,1,1,0,0,0,0,1,0,0
1339,53034.0,16,30,160,15,196,15,11,50,8,0,3,11,0,447,22,2,0,0,1,0,0,1,0,0,0
1340,52203.0,26,36,488,21,238,56,108,28,6,0,3,11,0,939,27,0,0,0,0,1,0,0,1,0,0
1341,59601.0,14,14,691,7,69,0,7,23,8,0,3,11,0,797,15,1,1,0,0,1,0,1,0,0,0
1342,75154.0,25,79,543,10,205,160,143,82,3,0,3,11,1,1143,16,1,0,0,0,1,0,0,0,1,0
1343,47025.0,11,52,254,7,108,20,0,26,6,0,3,11,0,415,17,1,0,0,1,0,0,0,0,1,0
1344,37971.0,10,97,5,4,10,2,2,7,8,0,3,11,0,30,5,1,0,0,1,0,0,0,1,0,0
1345,41335.0,9,24,112,19,21,16,14,5,7,0,3,11,0,187,12,1,0,0,0,1,0,1,0,0,0
1346,67267.0,4,0,134,11,59,15,2,30,2,0,3,11,0,251,11,1,0,0,1,0,0,0,1,0,0
1347,57338.0,5,96,143,6,52,11,8,17,5,0,3,11,0,237,12,1,0,0,1,0,0,0,0,1,0
1348,50523.0,9,89,51,4,24,4,7,1,6,0,3,11,0,91,8,2,0,0,0,1,0,0,1,0,0
1349,35791.0,17,94,27,0,5,0,0,3,8,0,3,11,0,35,6,3,0,0,0,1,0,0,0,1,0
1350,50611.0,24,98,459,0,24,6,0,4,6,0,3,11,0,493,22,1,1,0,0,0,1,1,0,0,0
1351,56242.0,19,72,689,8,167,11,8,88,6,0,3,11,0,971,28,1,0,0,0,0,1,0,1,0,0
1352,48904.0,22,1,283,10,38,0,13,27,8,0,3,11,0,371,17,1,0,0,1,0,0,0,0,1,0
1353,56243.0,9,26,347,0,35,4,3,7,5,0,3,11,0,396,20,3,0,0,1,0,0,0,0,1,0
1354,21355.0,13,5,5,13,14,0,5,31,6,0,3,11,1,68,7,1,1,0,1,0,0,0,1,0,0
1355,57420.0,15,22,280,0,18,0,0,24,7,0,3,11,0,322,15,1,1,0,0,1,0,0,1,0,0
1356,46390.0,5,56,95,14,64,2,9,38,7,0,3,11,0,222,10,1,0,0,0,1,0,1,0,0,0
1357,54342.0,15,74,84,10,34,11,10,28,6,0,3,11,0,177,12,2,0,0,0,1,0,0,1,0,0
1358,20895.0,24,24,18,3,17,3,0,4,9,0,3,11,0,45,6,1,0,0,1,0,0,0,1,0,0
1359,92344.0,8,9,992,24,694,51,19,119,1,0,3,11,0,1899,20,0,2,0,1,0,0,0,1,0,0
1360,26907.0,13,10,9,1,7,0,3,2,7,0,3,11,0,22,6,2,0,0,0,1,0,0,1,0,0
1361,44964.0,21,35,19,1,17,2,0,2,8,0,3,11,0,41,5,2,0,0,1,0,0,0,1,0,0
1362,75507.0,5,56,709,93,374,104,80,80,3,0,3,11,0,1440,21,0,0,0,1,0,0,0,1,0,0
1363,53761.0,11,7,158,0,76,13,7,71,5,0,3,11,0,325,17,2,0,0,0,1,0,0,1,0,0
1364,22682.0,12,51,10,14,29,4,2,36,4,0,3,11,0,95,10,1,0,0,1,0,0,0,1,0,0
1365,38887.0,7,17,25,1,13,0,0,3,7,0,3,11,0,42,5,1,0,0,0,0,1,0,1,0,0
1366,41658.0,23,30,8,4,12,15,4,29,4,0,3,11,0,72,6,2,0,0,0,1,0,0,0,1,0
1367,29791.0,4,21,14,0,6,0,0,0,5,0,3,11,0,20,7,1,0,0,0,0,1,0,1,0,0
1368,63915.0,14,2,622,7,115,30,0,15,5,0,3,11,0,789,23,2,0,0,0,1,0,0,1,0,0
1369,39996.0,4,85,11,0,3,0,0,1,6,0,3,11,0,15,4,2,0,0,1,0,0,1,0,0,0
1370,26759.0,7,65,25,3,16,8,5,2,6,0,3,11,0,59,8,1,0,0,1,0,0,1,0,0,0
1371,63841.0,17,64,635,15,100,20,7,131,6,0,3,11,0,908,22,1,0,0,0,1,0,1,0,0,0
1372,51039.0,22,11,100,64,79,65,0,109,7,0,3,11,0,417,14,2,0,0,0,0,1,0,1,0,0
1373,60544.0,25,92,201,2,43,3,5,35,6,0,3,11,0,289,15,2,0,0,1,0,0,0,1,0,0
1374,65685.0,6,54,642,14,49,0,7,57,5,0,3,11,0,769,21,1,0,0,1,0,0,0,1,0,0
1375,37716.0,5,4,97,1,41,6,2,41,7,0,3,11,0,188,10,1,0,0,1,0,0,0,1,0,0
1376,36864.0,26,53,204,5,39,17,0,89,8,0,3,11,1,354,14,1,0,0,1,0,0,0,0,1,0
1377,44511.0,24,39,513,7,133,46,14,14,8,0,3,11,0,727,26,1,0,0,0,1,0,0,1,0,0
1378,36947.0,26,49,88,3,21,4,1,29,9,0,3,11,0,146,11,2,0,0,0,0,1,0,1,0,0
1379,47352.0,18,70,172,12,112,8,0,15,7,0,3,11,0,319,16,1,0,0,0,1,0,0,1,0,0
1380,67087.0,9,40,329,35,222,130,35,43,4,0,3,11,0,794,22,1,0,0,0,1,0,0,1,0,0
1381,57045.0,25,40,296,13,104,11,13,17,3,0,3,11,0,454,18,1,0,0,1,0,0,0,1,0,0
1382,36957.0,25,43,100,2,16,2,1,31,9,0,3,11,1,152,11,2,0,0,0,0,1,1,0,0,0
1383,69389.0,24,17,422,7,238,69,46,15,4,0,3,11,0,797,22,1,0,0,0,0,1,0,1,0,0
1384,80134.0,16,40,1218,16,272,104,0,80,6,0,3,11,1,1690,16,1,3,0,1,0,0,0,1,0,0
1385,43142.0,7,84,5,1,7,2,1,4,7,0,3,11,0,20,4,2,0,0,0,1,0,0,1,0,0
1386,80589.0,8,25,507,93,520,242,40,26,1,0,3,11,1,1428,21,0,1,0,1,0,0,0,1,0,0
1387,34412.0,19,62,52,12,50,4,36,55,9,0,3,11,0,209,11,1,0,0,1,0,0,0,0,1,0
1388,57537.0,16,83,191,56,139,51,8,100,4,0,3,11,0,545,19,1,0,0,1,0,0,0,0,1,0
1389,22634.0,20,47,2,23,11,8,6,46,8,0,3,11,0,96,6,0,0,1,0,0,0,0,1,0,0
1390,51315.0,7,45,68,28,39,16,30,41,2,0,3,11,0,222,10,0,0,0,1,0,0,0,1,0,0
1391,36026.0,6,34,20,4,10,6,4,17,6,0,3,11,0,61,7,3,0,0,1,0,0,0,1,0,0
1392,24639.0,8,3,20,3,16,0,4,1,6,0,3,11,0,44,9,2,0,0,1,0,0,0,1,0,0
1393,34578.0,5,1,7,0,1,0,0,0,6,0,3,11,0,8,4,3,0,0,0,0,1,0,1,0,0
1394,65704.0,11,18,279,172,74,38,8,246,1,0,3,11,0,817,23,0,0,0,0,1,0,0,0,1,0
1395,63810.0,23,45,977,12,253,16,12,101,8,0,3,11,0,1371,23,1,1,0,1,0,0,0,0,1,0
1396,54132.0,7,81,30,1,8,0,0,3,7,0,3,11,0,42,5,1,0,0,0,0,1,0,1,0,0
1397,18690.0,21,77,6,1,7,23,4,19,8,0,3,11,0,60,5,0,0,0,1,0,0,0,1,0,0
1398,28164.0,17,23,3,18,26,11,8,12,7,0,3,11,0,78,9,1,0,0,1,0,0,0,1,0,0
1399,34596.0,17,48,14,0,2,0,0,7,8,0,3,11,0,23,4,1,0,0,0,0,1,0,1,0,0
1400,43269.0,12,61,10,1,7,0,0,1,8,0,3,11,0,19,4,1,0,0,0,0,1,0,1,0,0
1401,38741.0,6,60,7,10,17,8,6,13,7,0,3,11,0,61,7,2,0,0,0,1,0,0,0,1,0
1402,31907.0,19,75,33,87,64,175,16,74,7,0,3,11,0,449,14,0,0,0,1,0,0,0,0,1,0
1403,27100.0,18,64,12,0,13,2,0,10,7,0,3,11,0,37,5,1,0,0,0,1,0,0,1,0,0
1404,31163.0,7,54,2,3,10,11,2,10,6,0,3,11,0,38,5,1,0,0,0,1,0,1,0,0,0
1405,92533.0,9,84,693,21,118,110,147,42,2,0,3,11,0,1131,23,0,2,0,1,0,0,0,1,0,0
1406,34853.0,9,75,9,3,15,2,3,2,6,0,3,11,0,34,7,2,0,0,1,0,0,0,0,1,0
1407,70844.0,11,16,129,26,67,3,67,2,7,0,3,11,0,294,17,2,0,0,1,0,0,1,0,0,0
1408,31086.0,17,79,16,2,11,3,0,16,8,0,3,11,0,48,6,2,1,0,0,1,0,0,1,0,0
1409,60544.0,25,92,201,2,43,3,5,35,6,0,3,11,0,289,15,2,0,0,1,0,0,0,1,0,0
1410,20491.0,20,16,5,4,5,4,2,10,7,0,3,11,0,30,4,0,0,0,0,1,0,0,1,0,0
1411,42523.0,5,96,14,36,11,3,26,35,2,0,3,11,0,125,7,0,0,0,1,0,0,0,1,0,0
1412,39922.0,19,30,29,12,59,19,1,36,8,0,3,11,0,156,9,1,0,0,1,0,0,0,1,0,0
1413,33402.0,14,60,26,2,19,10,5,8,8,0,3,11,0,70,9,2,0,0,1,0,0,0,1,0,0
1414,36408.0,12,11,9,1,4,3,2,3,6,0,3,11,0,22,4,2,0,0,0,1,0,0,1,0,0
1415,21645.0,25,75,14,0,23,4,5,19,9,0,3,11,1,65,9,1,0,0,1,0,0,0,1,0,0
1416,78427.0,23,36,972,19,595,180,26,138,3,0,3,11,1,1930,23,0,1,0,0,1,0,0,0,0,1
1417,82657.0,12,71,966,168,672,246,105,126,4,0,3,11,0,2283,23,0,2,0,1,0,0,0,1,0,0
1418,51876.0,11,88,99,27,102,28,48,6,1,0,3,11,0,310,13,0,0,0,1,0,0,0,1,0,0
1419,78041.0,21,93,482,35,553,72,160,17,2,0,3,11,0,1319,18,0,0,0,0,1,0,0,1,0,0
1420,52852.0,22,93,714,8,99,11,0,47,8,0,3,11,0,879,26,1,1,0,1,0,0,0,1,0,0
1421,70038.0,11,54,587,54,348,71,54,130,2,0,3,11,0,1244,17,0,0,0,0,0,1,0,1,0,0
1422,69401.0,6,41,399,27,159,58,8,39,2,0,3,11,0,690,17,1,0,0,0,1,0,0,1,0,0
1423,46053.0,19,46,56,10,92,19,7,25,5,0,3,11,0,209,12,1,0,0,1,0,0,0,1,0,0
1424,77343.0,3,28,227,151,573,98,54,31,1,0,3,11,0,1134,17,0,0,0,1,0,0,0,1,0,0
1425,73892.0,10,40,703,102,601,0,58,43,1,0,3,11,1,1507,23,0,0,0,1,0,0,0,0,1,0
1426,40304.0,12,82,37,0,17,0,0,3,7,0,3,11,0,57,6,1,0,0,0,0,1,0,0,1,0
1427,32727.0,25,38,167,13,180,86,13,70,8,0,3,11,0,529,17,0,0,0,0,0,1,0,1,0,0
1428,68695.0,3,3,458,81,356,106,50,40,2,0,3,11,0,1091,16,0,0,0,1,0,0,0,1,0,0
1429,43300.0,24,87,91,3,52,2,1,31,8,0,3,11,1,180,11,1,0,0,1,0,0,1,0,0,0
1430,26290.0,21,49,15,8,16,11,5,22,6,0,3,11,0,77,10,2,0,0,1,0,0,0,1,0,0
